Site,DC,Pod
MCD_11189,DAL,9
MCD_11199,DAL,9
MCD_11228,DAL,9
MCD_11311,DAL,9
MCD_11382,DAL,9
MCD_11652,DAL,9
MCD_11658,DAL,9
MCD_11682,DAL,9
MCD_11722,DAL,9
MCD_11781,DAL,9
MCD_11803,DAL,9
MCD_11988,DAL,9
MCD_12359,DAL,9
MCD_12366,DAL,9
MCD_12402,DAL,9
