Site,DC,Pod
MCD_00203,SNA,9
MCD_00330,SNA,9
MCD_00342,DAL,9
MCD_00380,SNA,9
MCD_00384,SNA,9
MCD_00416,SNA,9
MCD_00425,SNA,9
MCD_00435,SNA,9
MCD_00459,SNA,9
MCD_00460,SNA,9
MCD_00524,SNA,9
MCD_00540,SNA,9
MCD_00572,SNA,9
MCD_00585,SNA,9
MCD_00593,SNA,9
