Site,DC,Pod
MCD_00778,SNA,9
MCD_00793,DAL,9
MCD_00801,SNA,9
MCD_00804,SNA,9
MCD_00806,DAL,9
MCD_00807,SNA,9
MCD_00823,SNA,9
MCD_00839,SNA,9
MCD_00854,SNA,9
MCD_00855,SNA,9
MCD_00857,DAL,9
