Site,DC,Pod
MCD_05292,DAL,9
MCD_05649,DAL,9
MCD_05665,DAL,9
MCD_05714,DAL,9
MCD_05836,DAL,9
MCD_05881,DAL,9
MCD_06418,DAL,9
MCD_06746,DAL,9
MCD_06783,DAL,9
MCD_07040,DAL,9
MCD_07292,DAL,9
MCD_07527,DAL,9
MCD_07690,DAL,9
MCD_07730,SNA,9
MCD_10466,DAL,9
