Site,DC,Pod
MCD_00594,SNA,9
MCD_00605,SNA,9
MCD_00616,SNA,9
MCD_00625,DAL,9
MCD_00634,SNA,9
MCD_00654,SNA,9
MCD_00661,SNA,9
MCD_00682,SNA,9
MCD_00685,DAL,9
MCD_00690,SNA,9
MCD_00713,SNA,9
MCD_00757,SNA,9
MCD_00763,SNA,9
MCD_00776,SNA,9
MCD_00777,SNA,9
