Site,DC,Pod
MCD_15417,DAL,10
MCD_15971,DAL,10
MCD_15979,DAL,10
MCD_16046,DAL,10
MCD_16074,DAL,10
MCD_16092,DAL,10
MCD_16331,DAL,10
MCD_16440,DAL,10
MCD_16491,DAL,10
MCD_16565,DAL,9
MCD_16566,DAL,9
MCD_16610,DAL,9
MCD_16646,DAL,9
MCD_16733,DAL,9
MCD_16736,DAL,9
MCD_16759,DAL,9
MCD_16875,DAL,9
MCD_16905,DAL,9
MCD_17001,DAL,9
MCD_17125,DAL,9
