Site,DC,Pod
MCD_04151,DAL,10
MCD_04170,DAL,10
MCD_04183,DAL,10
MCD_04210,DAL,10
MCD_04217,DAL,10
MCD_04258,DAL,10
MCD_04277,DAL,10
MCD_04286,DAL,10
MCD_04291,DAL,10
MCD_04311,DAL,10
MCD_04339,DAL,10
MCD_04399,DAL,10
MCD_04426,DAL,10
MCD_04467,DAL,10
MCD_04470,DAL,10
MCD_04496,DAL,10
MCD_01894,DAL,10
MCD_01898,DAL,10
MCD_01934,DAL,10
MCD_01952,DAL,10
MCD_01963,DAL,10
MCD_02008,DAL,10
MCD_02026,DAL,10
MCD_02063,DAL,10
MCD_02104,DAL,10
