Site,DC,Pod
MCD_03100,SNA,10
MCD_03331,DAL,10
MCD_03373,SNA,10
MCD_03413,SNA,10
MCD_03471,SNA,10
MCD_03473,SNA,10
MCD_03492,SNA,10
MCD_03554,SNA,10
MCD_03556,SNA,10
MCD_03562,DAL,10
MCD_03567,SNA,10
MCD_03797,SNA,10
MCD_03813,SNA,10
