Site,DC,Pod
MCD_00201,DAL,9
MCD_00383,DAL,9
MCD_00837,DAL,9
MCD_02604,DAL,9
MCD_02917,DAL,9
MCD_04148,DAL,9
MCD_04605,DAL,9
MCD_04977,DAL,9
MCD_06717,DAL,9
MCD_07430,DAL,9
MCD_08059,DAL,9
MCD_08284,DAL,9
MCD_10591,DAL,9
MCD_10957,DAL,9
MCD_10985,DAL,9
