Site,DC,Pod
MCD_14205,DAL,9
MCD_14685,DAL,9
MCD_15417,DAL,9
MCD_15971,DAL,9
MCD_15979,DAL,9
MCD_16046,DAL,9
MCD_16074,DAL,9
MCD_16090,SNA,9
MCD_16092,DAL,9
MCD_16331,DAL,9
MCD_16440,DAL,9
MCD_16491,DAL,9
MCD_16565,DAL,9
MCD_16566,DAL,9
MCD_16610,DAL,9
