Site,DC,Pod
MCD_00804,SNA,9
MCD_00806,DAL,9
MCD_00807,SNA,9
MCD_00809,DAL,9
MCD_00814,SNA,9
MCD_00823,SNA,9
MCD_00839,SNA,9
MCD_00854,SNA,9
MCD_00855,SNA,9
MCD_00857,DAL,9
