Site,DC,Pod
MCD_00384,SNA,9
MCD_00416,SNA,9
MCD_00425,SNA,9
MCD_00435,SNA,9
MCD_00459,SNA,9
MCD_00460,SNA,9
MCD_00486,SNA,9
MCD_00524,SNA,9
MCD_00534,DAL,9
MCD_00540,SNA,9
MCD_00561,DAL,9
MCD_00572,SNA,9
MCD_00585,SNA,9
MCD_00593,SNA,9
MCD_00594,SNA,9
