Site,DC,Pod
MCD_15101,SNA,9
MCD_15278,SNA,9
MCD_15279,SNA,9
MCD_15338,SNA,9
MCD_15375,SNA,9
MCD_15394,SNA,9
MCD_15397,SNA,9
MCD_15561,SNA,9
MCD_15721,SNA,9
MCD_15749,SNA,9
MCD_15996,SNA,9
MCD_16432,SNA,9
MCD_16835,SNA,9
MCD_16865,SNA,9
MCD_16936,SNA,9
MCD_16979,SNA,9
