Site,DC,Pod
MCD_04010,SNA,9
MCD_00226,SNA,9
MCD_01248,SNA,9
MCD_02332,SNA,9
MCD_02594,SNA,9
MCD_02878,SNA,9
MCD_05481,SNA,9
MCD_05701,SNA,9
MCD_18964,SNA,9
MCD_18966,SNA,9
MCD_19140,SNA,9
MCD_19189,SNA,9

