Site,DC,Pod
MCD_15105,DAL,9
MCD_15146,DAL,9
MCD_15236,DAL,9
MCD_15315,DAL,9
MCD_15470,DAL,9
MCD_15840,DAL,9
MCD_16270,DAL,9
MCD_16283,DAL,9
MCD_16316,DAL,9
MCD_16907,DAL,9
MCD_17138,DAL,9
MCD_17443,DAL,9
MCD_17677,DAL,9
MCD_17808,DAL,9
MCD_17811,DAL,9
MCD_18006,DAL,9

