Site,DC,Pod
MCD_10298,SNA,9
MCD_10308,SNA,9
MCD_10313,SNA,9
MCD_10387,SNA,9
MCD_10422,SNA,9
MCD_10442,SNA,9
MCD_10476,SNA,9
MCD_10513,SNA,9
MCD_10519,SNA,9
MCD_10549,SNA,9
MCD_10558,SNA,9
MCD_10599,SNA,9
MCD_10667,SNA,9
MCD_10675,SNA,9
MCD_10691,SNA,9
MCD_10718,SNA,9
