Site,DC,Pod
MCD_01601,DAL,10
MCD_01603,DAL,10
MCD_01611,DAL,10
MCD_01629,DAL,10
MCD_01630,DAL,10
MCD_01632,DAL,10
MCD_01679,DAL,10
MCD_01712,DAL,10
MCD_01741,DAL,10
MCD_01841,DAL,10
MCD_01852,DAL,10
MCD_01882,DAL,10
MCD_01886,DAL,10
MCD_00671,SNA,10
MCD_02506,DAL,10
MCD_04188,DAL,10
MCD_04415,DAL,10
MCD_04526,DAL,10
MCD_04528,DAL,10
MCD_04532,DAL,10
MCD_04587,DAL,10
MCD_04707,SNA,10
MCD_04791,DAL,10
MCD_04806,SNA,10
MCD_05026,DAL,10
