Site,DC,Pod
MCD_10262,SNA,10
MCD_10268,DAL,10
MCD_10642,DAL,10
MCD_10892,SNA,10
MCD_11068,DAL,10
MCD_11286,DAL,10
MCD_12244,DAL,10
MCD_12260,SNA,10
MCD_12488,DAL,10
MCD_13010,DAL,10
MCD_05862,SNA,10
MCD_05979,SNA,10
MCD_05997,SNA,10
MCD_05998,SNA,10
MCD_06010,SNA,10
MCD_06011,SNA,10
MCD_06047,SNA,10
MCD_06048,SNA,10
MCD_06084,SNA,10
MCD_06139,SNA,10
MCD_06315,SNA,10
MCD_06343,SNA,10
MCD_06396,SNA,10
MCD_06435,SNA,10
MCD_06441,SNA,10
