Site,DC,Pod
MCD_31801,SNA,10
MCD_31844,SNA,10
MCD_32168,SNA,10
MCD_32554,SNA,10
MCD_32618,SNA,10
MCD_32658,SNA,10
MCD_33006,SNA,10
MCD_33162,SNA,10
MCD_36733,SNA,10
MCD_01230,SNA,10
MCD_01482,SNA,10
MCD_01498,SNA,10
MCD_01529,SNA,10
MCD_01533,SNA,10
MCD_01557,SNA,10
MCD_01560,SNA,10
MCD_01561,SNA,10
MCD_01769,SNA,10
MCD_01779,DAL,10
MCD_01855,SNA,10
MCD_01921,SNA,10
MCD_01949,SNA,10
MCD_02005,SNA,10
MCD_02032,SNA,10
MCD_02033,SNA,10
