Site,DC,Pod
MCD_03085,DAL,10
MCD_03128,DAL,10
MCD_03153,DAL,10
MCD_03240,DAL,10
MCD_03263,DAL,10
MCD_03289,DAL,10
MCD_03308,DAL,10
MCD_03314,DAL,10
MCD_03362,DAL,10
MCD_00276,DAL,10
MCD_00295,DAL,10
MCD_00306,DAL,10
MCD_00312,DAL,10
MCD_00319,DAL,10
MCD_00346,DAL,10
MCD_00373,DAL,10
MCD_00381,DAL,10
MCD_00557,DAL,10
MCD_00882,DAL,10
MCD_00894,DAL,10
MCD_00911,DAL,10
MCD_01174,DAL,10
MCD_01503,DAL,10
MCD_01552,DAL,10
MCD_01572,DAL,10
