site,Pod,DC,normal,zone
MCD_11851,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11875,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11881,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11893,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11901,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11914,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11923,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11927,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11937,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11962,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_11994,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12012,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12022,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12024,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12025,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12038,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12039,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12064,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12082,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12117,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12130,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12173,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12189,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12197,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12209,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12238,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12242,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12257,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12289,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12297,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12318,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12355,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12363,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12365,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12368,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12466,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12531,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12533,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12539,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12597,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12608,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12676,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12774,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12780,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12783,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_12890,2,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_01395,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01406,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01412,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01421,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01422,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01423,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01446,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01509,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01511,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01531,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01596,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01612,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01654,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01698,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01699,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01703,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01727,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01728,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01740,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01755,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01756,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01761,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01762,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01767,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01768,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01770,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01803,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01829,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01843,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01863,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01864,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01885,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01910,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01911,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01916,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01917,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01919,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01924,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_01929,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01943,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01946,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01948,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01950,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_01966,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02000,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_02001,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02006,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_02010,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02022,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02043,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02050,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02060,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02079,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_02090,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02095,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02098,2,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_02115,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02123,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02134,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_02149,2,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_23545,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23556,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23660,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23746,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23754,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23780,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23894,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23897,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24031,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24037,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24042,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24315,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24345,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24346,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24370,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24382,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24659,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24890,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24992,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_25482,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_25575,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26110,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26133,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26250,2,SNA,False,(GMT-07:00) Mountain Time (US & Canada)
MCD_26593,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26595,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26596,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27004,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27183,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27278,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27525,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27600,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_28191,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_28832,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_29228,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_29778,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_30304,2,SNA,False,(GMT-07:00) Mountain Time (US & Canada)
MCD_31101,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31141,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31148,2,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_07072,2,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07074,2,SNA,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_07078,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07100,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07113,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07115,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07119,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07152,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07155,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07201,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07214,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07221,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07261,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07329,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07334,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07343,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07361,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07382,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07399,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07411,2,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07413,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07436,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07439,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07498,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07528,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07554,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07570,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07574,2,SNA,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_07579,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07592,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07606,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07634,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07657,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07673,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07675,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07676,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07677,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07698,2,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07703,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07727,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07765,2,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07767,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07789,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07790,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07791,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07804,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07818,2,SNA,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_07841,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07887,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07889,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07890,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07899,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07932,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07942,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07966,2,SNA,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_07983,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07997,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08014,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08021,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08036,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08047,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08048,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08050,2,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08138,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_08195,2,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
