Site,DC,Pod
MCD_07897,SNA,9
MCD_07929,SNA,9
MCD_07965,SNA,9
MCD_08018,SNA,9
MCD_08060,SNA,9
MCD_08070,SNA,9
MCD_08133,SNA,9
MCD_08198,SNA,9
MCD_08201,SNA,9
MCD_10049,SNA,9
MCD_10075,SNA,9
MCD_10125,SNA,9
MCD_10171,SNA,9
MCD_10180,SNA,9
MCD_10230,SNA,9
MCD_10274,SNA,9
