Site,DC,Pod
MCD_22257,DAL,9
MCD_22335,DAL,9
MCD_22616,DAL,9
MCD_22710,DAL,9
MCD_22809,DAL,9
MCD_22874,DAL,9
MCD_23329,DAL,9
MCD_23421,DAL,9
MCD_23533,DAL,9
MCD_23670,DAL,9
MCD_23758,DAL,9
MCD_24235,DAL,9
MCD_24259,DAL,9
MCD_24871,DAL,9
MCD_24950,DAL,9
MCD_25056,DAL,9
