Site,DC,Pod
MCD_16270,DAL,9
MCD_16283,DAL,9
MCD_16316,DAL,9
MCD_16599,DAL,9
MCD_16907,DAL,9
MCD_17138,DAL,9
MCD_17443,DAL,9
MCD_17463,DAL,9
MCD_17631,DAL,9
MCD_17677,DAL,9
MCD_17808,DAL,9
MCD_17811,DAL,9
MCD_18006,DAL,9
MCD_18033,DAL,9
MCD_18204,DAL,9
MCD_18278,DAL,9
