Site,DC,Pod
MCD_00939,SNA,10
MCD_00953,SNA,10
MCD_00969,SNA,10
MCD_00970,SNA,10
MCD_00973,SNA,10
MCD_00974,DAL,10
MCD_01008,SNA,10
MCD_01010,SNA,10
MCD_01014,SNA,10
MCD_01022,SNA,10
MCD_01023,SNA,10
MCD_01027,SNA,10
MCD_01051,SNA,10
MCD_01063,SNA,10
MCD_01076,DAL,10
MCD_01090,SNA,10
MCD_01103,SNA,10
MCD_01111,SNA,10
MCD_01120,DAL,10
MCD_01121,SNA,10
MCD_01126,SNA,10
MCD_01162,SNA,10
MCD_01171,SNA,10
MCD_01200,SNA,10
MCD_01205,SNA,10
