Site,DC,Pod
MCD_01126,SNA,10
MCD_01162,SNA,10
MCD_01171,SNA,10
MCD_01200,SNA,10
MCD_01205,SNA,10
MCD_01215,SNA,10
MCD_01228,SNA,10
MCD_01233,SNA,10
MCD_01296,SNA,10
MCD_01304,SNA,10
MCD_01308,DAL,10
MCD_01325,SNA,10
MCD_01337,DAL,10
MCD_01353,SNA,10
