Site,DC,Pod
MCD_34838,SNA,10
MCD_34862,SNA,10
MCD_34864,SNA,10
MCD_34867,SNA,10
MCD_34868,SNA,10
MCD_34897,SNA,10
MCD_34921,SNA,10
MCD_34923,DAL,10
MCD_34934,DAL,10
MCD_34940,DAL,10
MCD_34953,DAL,10
MCD_34960,DAL,10
MCD_34961,SNA,10
MCD_34967,SNA,10
MCD_34986,SNA,10
