Site,DC,Pod
MCD_04226,SNA,10
MCD_04264,SNA,10
MCD_04289,SNA,10
MCD_04319,SNA,10
MCD_04404,SNA,10
MCD_04456,SNA,10
MCD_04553,SNA,10
MCD_04644,SNA,10
MCD_04654,SNA,10
MCD_04662,SNA,10
MCD_04690,SNA,10
MCD_04703,SNA,10
MCD_04738,SNA,10
MCD_04741,SNA,10
MCD_04754,SNA,10
MCD_04787,SNA,10
MCD_04951,SNA,10
MCD_04952,SNA,10
MCD_04979,SNA,10
MCD_05065,SNA,10
MCD_05067,SNA,10
MCD_05138,SNA,10
MCD_05231,SNA,10
MCD_00874,SNA,10
MCD_00876,SNA,10
