Site,DC,Pod
MCD_33746,SNA,10
MCD_33793,DAL,10
MCD_33841,SNA,10
MCD_33853,DAL,10
MCD_33889,SNA,10
MCD_33951,DAL,10
MCD_34014,SNA,10
MCD_34153,SNA,10
MCD_34319,SNA,10
MCD_34321,DAL,10
MCD_34764,SNA,10
MCD_34815,DAL,10
MCD_34816,SNA,10
MCD_34831,SNA,10
