Site,DC,Pod
MCD_11304,DAL,10
MCD_11342,DAL,10
MCD_11358,DAL,10
MCD_11365,DAL,10
MCD_11412,DAL,10
MCD_11450,DAL,10
MCD_11454,DAL,10
MCD_11603,DAL,10
MCD_11630,DAL,10
MCD_11714,DAL,10
MCD_11734,SNA,10
MCD_11813,DAL,10
MCD_11817,DAL,10
MCD_11879,DAL,10
MCD_11917,SNA,10
