Site,DC,Pod
MCD_31988,DAL,10
MCD_32008,DAL,10
MCD_32061,DAL,10
MCD_32325,DAL,10
MCD_32344,DAL,10
MCD_32494,DAL,10
MCD_32523,SNA,10
MCD_32529,DAL,10
MCD_32574,DAL,10
MCD_32581,DAL,10
MCD_32783,DAL,10
MCD_32870,DAL,10
MCD_33276,DAL,10
MCD_33298,DAL,10
MCD_33487,DAL,10
