Site,DC,Pod
MCD_01208,DAL,10
MCD_01267,DAL,10
MCD_01420,DAL,10
MCD_01546,DAL,10
MCD_01627,DAL,10
MCD_01729,DAL,10
MCD_01759,DAL,10
MCD_01771,DAL,10
MCD_01786,DAL,10
MCD_01935,DAL,10
MCD_01968,DAL,10
MCD_01979,DAL,10
MCD_02169,SNA,10
MCD_02215,DAL,10
MCD_02242,DAL,10
MCD_02322,DAL,10
MCD_02456,DAL,10
MCD_02504,DAL,10
MCD_02506,DAL,10
MCD_02541,DAL,10
