Site,DC,Pod
MCD_05739,DAL,10
MCD_05883,DAL,10
MCD_05957,DAL,10
MCD_06535,DAL,10
MCD_07058,SNA,10
MCD_07370,SNA,10
MCD_07444,SNA,10
MCD_07605,SNA,10
MCD_07998,DAL,10
MCD_10088,DAL,10
MCD_10129,SNA,10
MCD_10163,SNA,10
MCD_10222,SNA,10
MCD_10291,SNA,10
MCD_10651,SNA,10
MCD_10805,SNA,10
MCD_10831,DAL,10
MCD_10955,DAL,10
MCD_10956,SNA,10
MCD_10992,DAL,10
