Site,DC,Pod
MCD_00268,DAL,10
MCD_00270,DAL,10
MCD_00276,DAL,10
MCD_00289,DAL,10
MCD_00295,DAL,10
MCD_00301,DAL,10
MCD_00306,DAL,10
MCD_00312,DAL,10
MCD_00319,DAL,10
MCD_00320,DAL,10
MCD_00328,DAL,10
MCD_00337,DAL,10
MCD_00346,DAL,10
MCD_00366,DAL,10
MCD_00373,DAL,10
MCD_00381,DAL,10
MCD_00463,DAL,10
MCD_00501,DAL,10
MCD_00536,DAL,10
MCD_00538,DAL,10
