Site,DC,Pod
MCD_29295,DAL,10
MCD_29543,SNA,10
MCD_29679,DAL,10
MCD_29955,SNA,10
MCD_30024,DAL,10
MCD_30367,SNA,10
MCD_31244,DAL,10
MCD_31550,DAL,10
MCD_31823,DAL,10
MCD_31848,DAL,10
MCD_31988,DAL,10
MCD_32008,DAL,10
MCD_32061,DAL,10
MCD_32325,DAL,10
MCD_32344,DAL,10
MCD_32494,DAL,10
MCD_32523,SNA,10
MCD_32529,DAL,10
MCD_32574,DAL,10
MCD_32581,DAL,10
