Site,DC,Pod
MCD_22468,DAL,10
MCD_22600,DAL,10
MCD_23381,SNA,10
MCD_23730,DAL,10
MCD_24248,DAL,10
MCD_24527,DAL,10
MCD_24711,DAL,10
MCD_25641,DAL,10
MCD_25781,DAL,10
MCD_25802,DAL,10
MCD_26625,DAL,10
MCD_26641,DAL,10
MCD_26796,DAL,10
MCD_27302,DAL,10
MCD_28181,DAL,10
MCD_28436,SNA,10
MCD_28453,DAL,10
MCD_28578,SNA,10
MCD_28921,DAL,10
MCD_29261,SNA,10
