Site,DC,Pod
MCD_12129,DAL,9
MCD_12180,DAL,9
MCD_12188,DAL,9
MCD_12203,DAL,9
MCD_12229,DAL,9
MCD_12258,SNA,9
MCD_12401,DAL,9
MCD_12452,DAL,9
MCD_12515,DAL,9
MCD_12722,SNA,9
MCD_13300,DAL,9
MCD_13354,SNA,9
MCD_13872,SNA,9
MCD_14328,DAL,9
MCD_14530,DAL,9
MCD_15497,DAL,9
