Site,DC,Pod
MCD_31872,SNA,10
MCD_32221,SNA,10
MCD_32477,SNA,10
MCD_32613,SNA,10
MCD_32649,SNA,10
MCD_01660,SNA,10
MCD_03112,DAL,10
MCD_03732,SNA,10
MCD_04113,SNA,10
MCD_04439,SNA,10
MCD_04633,SNA,10
MCD_04698,DAL,10
MCD_04756,DAL,10
MCD_04844,SNA,10
MCD_04957,DAL,10
MCD_05171,DAL,10
