Site,DC,Pod
MCD_05213,SNA,10
MCD_05227,DAL,10
MCD_05356,SNA,10
MCD_05605,DAL,10
MCD_05739,DAL,10
MCD_05883,DAL,10
MCD_05957,DAL,10
MCD_06535,DAL,10
MCD_07058,SNA,10
MCD_07444,SNA,10
MCD_07605,SNA,10
MCD_10088,DAL,10
MCD_10129,SNA,10
MCD_10163,SNA,10
MCD_10222,SNA,10
