Site,DC,Pod
MCD_00684,DAL,10
MCD_00736,DAL,10
MCD_00737,DAL,10
MCD_00739,DAL,10
MCD_00750,DAL,10
MCD_00752,DAL,10
MCD_00768,DAL,10
MCD_00784,DAL,10
MCD_00820,DAL,10
MCD_00825,DAL,10
MCD_00841,DAL,10
MCD_00851,DAL,10
MCD_00871,DAL,10
MCD_00883,DAL,10
MCD_00885,DAL,10
MCD_00908,DAL,10
