Site,DC,Pod,normal,zone
MCD_24695,SNA,10,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_25534,SNA,10,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_25741,DAL,10,True,(GMT-08:00) Pacific Time (US & Canada)
